[INFO ] [2022-10-01 09:08:14,770] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 16:05:10,518] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:05:10,613]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:05:10,614] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 16:05:10,678]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:05:10,678] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 16:05:10,758]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:05:10,759] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 16:05:10,858]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:05:10,858] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 16:05:10,951]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:05:10,951] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 16:05:11,022]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:05:11,023] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 16:05:11,098]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:05:11,103] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 16:05:12,435] Edit Customer-Step 01: input To CustomerID textbox with value 41737
[INFO ] [2022-10-01 16:05:12,677] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 16:05:14,420] Edit Customer-Step 01: input To Address textbox with value 145 Quynh Trang Hoang Mai
[INFO ] [2022-10-01 16:05:14,732] Edit Customer-Step 01: input To City textbox with value Viet Tri
[INFO ] [2022-10-01 16:05:14,933] Edit Customer-Step 01: input To State textbox with value PhanThuy
[INFO ] [2022-10-01 16:05:15,136] Edit Customer-Step 01: input To Pin textbox with value 654321
[INFO ] [2022-10-01 16:05:15,317] Edit Customer-Step 01: Click Submit button
[INFO ] [2022-10-01 16:05:16,288] Edit Customer-Step 01: access to alest
[INFO ] [2022-10-01 16:13:11,549] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 16:13:11,947] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 16:13:14,079] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 16:13:14,402] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 16:13:14,499] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 16:13:27,973] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444184
[INFO ] [2022-10-01 16:13:40,646] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 16:13:41,173] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 16:13:43,198] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 16:13:43,531] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 16:13:43,763] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 16:13:45,256] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444185
[INFO ] [2022-10-01 16:13:45,650] Pre-Condition-Step 06: enter to 'password' textbox with value:EnErUde
[INFO ] [2022-10-01 16:13:45,962] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 16:13:47,550] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 16:13:47,643]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 16:13:47,656] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 16:13:48,401] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 16:14:19,461]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:14:19,462] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 16:14:19,781] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 16:14:20,000] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 16:14:20,217] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 16:14:20,395] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 16:14:20,595] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 16:14:20,804] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 16:14:20,988] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 16:14:21,220] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 16:14:21,436] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 16:14:23,276] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 16:14:23,341]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:14:23,342] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:14:23,475] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:14:23,580]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:14:23,580] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 16:14:23,651]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:14:23,651] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 16:14:23,715]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:14:23,716] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 16:14:23,779]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:14:23,779] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 16:14:23,840]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:14:23,840] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 16:14:23,921]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:14:23,921] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 16:14:23,985]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:14:23,993] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 16:14:25,362] Edit Customer-Step 01: input To CustomerID textbox with value 13142
[INFO ] [2022-10-01 16:14:25,566] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 16:14:27,051] Edit Customer-Step 01: input To Address textbox with value 145 Quynh Trang Hoang Mai
[INFO ] [2022-10-01 16:14:27,329] Edit Customer-Step 01: input To City textbox with value Viet Tri
[INFO ] [2022-10-01 16:14:27,516] Edit Customer-Step 01: input To State textbox with value PhanThuy
[INFO ] [2022-10-01 16:14:27,731] Edit Customer-Step 01: input To Pin textbox with value 654321
[INFO ] [2022-10-01 16:14:27,925] Edit Customer-Step 01: Click Submit button
[INFO ] [2022-10-01 16:14:29,187] Edit Customer-Step 01: access to alest
[INFO ] [2022-10-01 16:15:09,063] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 16:15:09,629] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 16:15:12,563] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 16:15:12,664] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 16:15:12,768] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 16:15:15,036] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444186
[INFO ] [2022-10-01 16:15:15,364] Pre-Condition-Step 06: enter to 'password' textbox with value:YdAjyqY
[INFO ] [2022-10-01 16:15:15,588] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 16:15:17,707] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 16:15:17,913]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 16:15:17,934] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 16:15:18,133] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 16:15:20,742]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:15:20,742] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 16:15:21,053] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 16:15:21,247] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 16:15:21,452] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 16:15:21,616] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 16:15:21,808] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 16:15:21,995] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 16:15:22,175] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 16:15:22,387] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 16:15:22,599] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 16:15:24,892] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 16:15:24,969]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:15:24,969] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:15:25,113] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:15:25,201]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:15:25,201] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 16:15:25,304]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:15:25,304] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 16:15:25,378]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:15:25,379] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 16:15:25,443]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:15:25,443] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 16:15:25,511]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:15:25,512] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 16:15:25,583]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:15:25,583] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 16:15:25,647]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:15:25,652] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 16:15:26,930] Edit Customer-Step 01: input To CustomerID textbox with value 36630
[INFO ] [2022-10-01 16:15:27,166] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 16:15:28,624] Edit Customer-Step 01: input To Address textbox with value 145 Quynh Trang Hoang Mai
[INFO ] [2022-10-01 16:15:28,899] Edit Customer-Step 01: input To City textbox with value Viet Tri
[INFO ] [2022-10-01 16:15:29,113] Edit Customer-Step 01: input To State textbox with value PhanThuy
[INFO ] [2022-10-01 16:15:29,406] Edit Customer-Step 01: input To Pin textbox with value 654321
[INFO ] [2022-10-01 16:15:29,620] Edit Customer-Step 01: Click Submit button
[INFO ] [2022-10-01 16:15:30,681] Edit Customer-Step 01: access to alest
[INFO ] [2022-10-01 16:19:30,429] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 16:19:31,545] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 16:19:33,871] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 16:19:34,024] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 16:19:34,365] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 16:20:04,510] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 16:20:04,946] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 16:20:38,590] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 16:20:39,140] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 16:20:41,314] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 16:20:41,837] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 16:20:41,948] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 16:20:43,899] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444189
[INFO ] [2022-10-01 16:20:44,217] Pre-Condition-Step 06: enter to 'password' textbox with value:agyhemY
[INFO ] [2022-10-01 16:20:44,401] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 16:20:45,990] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 16:20:46,159]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 16:20:46,187] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 16:20:46,606] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 16:21:00,532]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:00,532] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 16:21:00,956] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 16:21:01,177] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 16:21:01,386] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 16:21:01,588] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 16:21:01,775] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 16:21:01,969] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 16:21:02,185] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 16:21:02,564] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 16:21:02,795] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 16:21:04,693] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 16:21:04,751]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:04,751] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:21:04,869] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:21:04,985]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:04,985] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 16:21:05,091]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:05,091] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 16:21:05,165]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:05,165] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 16:21:05,243]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:05,244] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 16:21:05,306]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:05,307] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 16:21:05,397]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:05,397] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 16:21:05,490]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:05,496] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 16:21:07,038] Edit Customer-Step 01: input To CustomerID textbox with value 84586
[INFO ] [2022-10-01 16:21:07,288] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 16:21:08,920] Edit Customer-Step 01: input To Address textbox with value 145 Quynh Trang Hoang Mai
[INFO ] [2022-10-01 16:21:09,138] Edit Customer-Step 01: input To City textbox with value Viet Tri
[INFO ] [2022-10-01 16:21:09,332] Edit Customer-Step 01: input To State textbox with value PhanThuy
[INFO ] [2022-10-01 16:21:09,500] Edit Customer-Step 01: input To Pin textbox with value 654321
[INFO ] [2022-10-01 16:21:09,682] Edit Customer-Step 01: Click Submit button
[INFO ] [2022-10-01 16:21:11,332] Edit Customer-Step 01: access to alest
[INFO ] [2022-10-01 16:21:11,351] Edit Customer-Step 01: input To CustomerID textbox with value 84586
[INFO ] [2022-10-01 16:21:12,714] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 16:21:14,126] Edit Customer-Step 01: Verify Information Address edit Success
[INFO ] [2022-10-01 16:21:14,237]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:14,237] Edit Customer-Step 01: Verify Information City edit Success
[INFO ] [2022-10-01 16:21:14,303]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:14,304] Edit Customer-Step 01: Verify Information State edit Success
[INFO ] [2022-10-01 16:21:14,365]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:14,366] Edit Customer-Step 01: Verify Information Pin edit Success
[INFO ] [2022-10-01 16:21:14,443]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:21:14,443] Edit Customer-Step 01: Verify Information Mobile Number edit Success
[INFO ] [2022-10-01 16:21:14,504]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 16:22:59,950] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 16:23:01,286] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 16:23:03,554] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 16:23:03,680] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 16:23:03,937] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 16:23:05,619] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444190
[INFO ] [2022-10-01 16:23:06,078] Pre-Condition-Step 06: enter to 'password' textbox with value:qymAjUq
[INFO ] [2022-10-01 16:23:06,322] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 16:23:07,796] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 16:23:08,001]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 16:23:08,021] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 16:23:08,316] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 16:23:10,986]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:10,986] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 16:23:11,280] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 16:23:11,494] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 16:23:11,695] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 16:23:11,859] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 16:23:12,037] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 16:23:12,211] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 16:23:12,397] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 16:23:12,650] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 16:23:12,853] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 16:23:14,992] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 16:23:15,063]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:15,063] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:23:15,210] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:23:15,293]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:15,294] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 16:23:15,362]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:15,362] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 16:23:15,422]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:15,422] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 16:23:15,483]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:15,483] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 16:23:15,549]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:15,550] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 16:23:15,609]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:15,609] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 16:23:15,697]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:15,702] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 16:23:17,106] Edit Customer-Step 01: input To CustomerID textbox with value 51852
[INFO ] [2022-10-01 16:23:17,336] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 16:23:18,726] Edit Customer-Step 01: input To Address textbox with value 145 Quynh Trang Hoang Mai
[INFO ] [2022-10-01 16:23:18,978] Edit Customer-Step 01: input To City textbox with value Viet Tri
[INFO ] [2022-10-01 16:23:19,177] Edit Customer-Step 01: input To State textbox with value PhanThuy
[INFO ] [2022-10-01 16:23:19,345] Edit Customer-Step 01: input To Pin textbox with value 654321
[INFO ] [2022-10-01 16:23:19,530] Edit Customer-Step 01: input To Mobile textbox with value 654321
[INFO ] [2022-10-01 16:23:19,712] Edit Customer-Step 01: Click Submit button
[INFO ] [2022-10-01 16:23:20,935] Edit Customer-Step 01: access to alest
[INFO ] [2022-10-01 16:23:20,950] Edit Customer-Step 01: input To CustomerID textbox with value 51852
[INFO ] [2022-10-01 16:23:22,141] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 16:23:23,521] Edit Customer-Step 01: Verify Information Address edit Success
[INFO ] [2022-10-01 16:23:23,683]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:23,684] Edit Customer-Step 01: Verify Information City edit Success
[INFO ] [2022-10-01 16:23:23,750]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:23,750] Edit Customer-Step 01: Verify Information State edit Success
[INFO ] [2022-10-01 16:23:23,812]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:23,813] Edit Customer-Step 01: Verify Information Pin edit Success
[INFO ] [2022-10-01 16:23:23,889]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:23:23,889] Edit Customer-Step 01: Verify Information Mobile Number edit Success
[INFO ] [2022-10-01 16:23:23,951]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:29,392] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 16:55:29,731] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 16:55:31,592] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 16:55:32,185] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 16:55:32,296] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 16:55:33,963] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444193
[INFO ] [2022-10-01 16:55:34,444] Pre-Condition-Step 06: enter to 'password' textbox with value:ypUqAqY
[INFO ] [2022-10-01 16:55:34,668] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 16:55:36,132] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 16:55:36,303]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 16:55:36,324] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 16:55:36,749] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 16:55:39,480]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:39,480] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 16:55:39,848] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 16:55:40,044] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 16:55:40,282] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 16:55:40,672] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 16:55:40,940] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 16:55:41,225] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 16:55:41,525] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 16:55:41,750] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 16:55:41,965] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 16:55:44,065] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 16:55:44,141]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:44,141] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:55:44,288] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 16:55:44,398]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:44,399] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 16:55:44,473]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:44,473] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 16:55:44,537]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:44,537] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 16:55:44,598]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:44,598] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 16:55:44,660]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:44,660] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 16:55:44,721]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:44,721] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 16:55:44,784]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:44,789] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 16:55:46,201] Edit Customer-Step 01: input To CustomerID textbox with value 88921
[INFO ] [2022-10-01 16:55:46,465] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 16:55:47,943] Edit Customer-Step 01: input To Address textbox with value 145 Quynh Trang Hoang Mai
[INFO ] [2022-10-01 16:55:48,250] Edit Customer-Step 01: input To City textbox with value Viet Tri
[INFO ] [2022-10-01 16:55:48,432] Edit Customer-Step 01: input To State textbox with value PhanThuy
[INFO ] [2022-10-01 16:55:48,619] Edit Customer-Step 01: input To Pin textbox with value 654321
[INFO ] [2022-10-01 16:55:48,790] Edit Customer-Step 01: input To Mobile textbox with value 654321
[INFO ] [2022-10-01 16:55:48,988] Edit Customer-Step 01: Click Submit button
[INFO ] [2022-10-01 16:55:49,990] Edit Customer-Step 01: access to alest
[INFO ] [2022-10-01 16:55:50,008] Edit Customer-Step 01: input To CustomerID textbox with value 88921
[INFO ] [2022-10-01 16:55:51,292] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 16:55:52,675] Edit Customer-Step 01: Verify Information Address edit Success
[INFO ] [2022-10-01 16:55:52,744]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:52,744] Edit Customer-Step 01: Verify Information City edit Success
[INFO ] [2022-10-01 16:55:52,854]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 16:55:52,854] Edit Customer-Step 01: Verify Information State edit Success
